2017020001,58,"Giveaway",8474574,"Tyler Myers","PlayerID"
2017020001,59,"Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,59,"Shot",8473461,"Steve Mason","Goalie"
2017020001,60,"Blocked Shot",8474574,"Tyler Myers","Blocker"
2017020001,60,"Blocked Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,62,"Faceoff",8476392,"Adam Lowry","Winner"
2017020001,62,"Faceoff",8479318,"Auston Matthews","Loser"
2017020001,63,"Hit",8473574,"Shawn Matthias","Hitter"
2017020001,63,"Hit",8479458,"Nikita Zaitsev","Hittee"
2017020001,64,"Hit",8476392,"Adam Lowry","Hitter"
2017020001,64,"Hit",8479318,"Auston Matthews","Hittee"
2017020001,65,"Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,65,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,66,"Penalty",8477015,"Connor Brown","PenaltyOn"
2017020001,66,"Penalty",8477504,"Josh Morrissey","DrewBy"
2017020001,68,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,68,"Faceoff",8473463,"Leo Komarov","Loser"
2017020001,69,"Giveaway",8470834,"Dustin Byfuglien","PlayerID"
2017020001,70,"Shot",8476392,"Adam Lowry","Shooter"
2017020001,70,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,71,"Blocked Shot",8473463,"Leo Komarov","Blocker"
2017020001,71,"Blocked Shot",8479339,"Patrik Laine","Shooter"
2017020001,72,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,72,"Blocked Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,73,"Missed Shot",8471218,"Blake Wheeler","Shooter"
2017020001,74,"Shot",8473412,"Bryan Little","Shooter"
2017020001,74,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,76,"Faceoff",8473412,"Bryan Little","Winner"
2017020001,76,"Faceoff",8473463,"Leo Komarov","Loser"
2017020001,77,"Shot",8476885,"Jacob Trouba","Shooter"
2017020001,77,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,79,"Faceoff",8473412,"Bryan Little","Winner"
2017020001,79,"Faceoff",8470611,"Eric Fehr","Loser"
2017020001,80,"Shot",8468493,"Ron Hainsey","Shooter"
2017020001,80,"Shot",8473461,"Steve Mason","Goalie"
2017020001,81,"Hit",8476885,"Jacob Trouba","Hitter"
2017020001,81,"Hit",8468493,"Ron Hainsey","Hittee"
2017020001,82,"Blocked Shot",8474574,"Tyler Myers","Blocker"
2017020001,82,"Blocked Shot",8476941,"Connor Carrick","Shooter"
2017020001,83,"Blocked Shot",8470828,"Toby Enstrom","Blocker"
2017020001,83,"Blocked Shot",8478483,"Mitchell Marner","Shooter"
2017020001,85,"Faceoff",8476392,"Adam Lowry","Winner"
2017020001,85,"Faceoff",8479318,"Auston Matthews","Loser"
2017020001,86,"Penalty",8476885,"Jacob Trouba","PenaltyOn"
2017020001,86,"Penalty",8475098,"Tyler Bozak","DrewBy"
2017020001,88,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,88,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,89,"Shot",8476392,"Adam Lowry","Shooter"
2017020001,89,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,90,"Missed Shot",8478483,"Mitchell Marner","Shooter"
2017020001,91,"Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,91,"Shot",8473461,"Steve Mason","Goalie"
2017020001,92,"Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,92,"Shot",8473461,"Steve Mason","Goalie"
2017020001,93,"Goal",8475172,"Nazem Kadri","Scorer"
2017020001,93,"Goal",8474037,"James van Riemsdyk","Assist"
2017020001,93,"Goal",8475098,"Tyler Bozak","Assist"
2017020001,93,"Goal",8473461,"Steve Mason","Goalie"
2017020001,94,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,94,"Faceoff",8479318,"Auston Matthews","Loser"
2017020001,95,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,95,"Faceoff",8477939,"William Nylander","Loser"
2017020001,97,"Faceoff",8473463,"Leo Komarov","Winner"
2017020001,97,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,98,"Giveaway",8479339,"Patrik Laine","PlayerID"
2017020001,99,"Hit",8473463,"Leo Komarov","Hitter"
2017020001,99,"Hit",8477504,"Josh Morrissey","Hittee"
2017020001,100,"Hit",8476885,"Jacob Trouba","Hitter"
2017020001,100,"Hit",8466139,"Patrick Marleau","Hittee"
2017020001,101,"Hit",8468493,"Ron Hainsey","Hitter"
2017020001,101,"Hit",8479339,"Patrik Laine","Hittee"
2017020001,102,"Hit",8474709,"Matt Martin","Hitter"
2017020001,102,"Hit",8476392,"Adam Lowry","Hittee"
2017020001,103,"Missed Shot",8477015,"Connor Brown","Shooter"
2017020001,104,"Hit",8474709,"Matt Martin","Hitter"
2017020001,104,"Hit",8475179,"Dmitry Kulikov","Hittee"
2017020001,105,"Shot",8470611,"Eric Fehr","Shooter"
2017020001,105,"Shot",8473461,"Steve Mason","Goalie"
2017020001,107,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,107,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,108,"Goal",8474037,"James van Riemsdyk","Scorer"
2017020001,108,"Goal",8475098,"Tyler Bozak","Assist"
2017020001,108,"Goal",8473461,"Steve Mason","Goalie"
2017020001,109,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,109,"Faceoff",8479318,"Auston Matthews","Loser"
2017020001,111,"Faceoff",8477939,"William Nylander","Winner"
2017020001,111,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,112,"Goal",8477939,"William Nylander","Scorer"
2017020001,112,"Goal",8474581,"Jake Gardiner","Assist"
2017020001,112,"Goal",8479318,"Auston Matthews","Assist"
2017020001,112,"Goal",8473461,"Steve Mason","Goalie"
2017020001,113,"Faceoff",8473463,"Leo Komarov","Winner"
2017020001,113,"Faceoff",8476392,"Adam Lowry","Loser"
